Permit,Brand
PL/4032/EXP/ES/2015,Gulf
PL/4033/EXP/ES/2015,Pemex
PL/4034/EXP/ES/2015,Pemex
PL/4035/EXP/ES/2015,Pemex
PL/4036/EXP/ES/2015,Pemex
PL/4037/EXP/ES/2015,Pemex
PL/4038/EXP/ES/2015,Pemex
PL/4039/EXP/ES/2015,Gulf
PL/404/EXP/ES/2015,Pemex
PL/4040/EXP/ES/2015,Pemex
PL/4041/EXP/ES/2015,Pemex
PL/4042/EXP/ES/2015,Pemex
PL/4043/EXP/ES/2015,La Gas
PL/4044/EXP/ES/2015,La Gas
PL/4045/EXP/ES/2015,Pemex
PL/4046/EXP/ES/2015,La Gas
PL/4047/EXP/ES/2015,Gulf
PL/4048/EXP/ES/2015,Pemex
PL/4049/EXP/ES/2015,Gulf
PL/405/EXP/ES/2015,Pemex
PL/4050/EXP/ES/2015,Pemex
PL/4051/EXP/ES/2015,Pemex
PL/4052/EXP/ES/2015,Pemex
PL/4053/EXP/ES/2015,Pemex
PL/4054/EXP/ES/2015,Pemex
PL/4055/EXP/ES/2015,Pemex
PL/4056/EXP/ES/2015,Pemex
PL/4057/EXP/ES/2015,Pemex
PL/4058/EXP/ES/2015,Pemex
PL/4059/EXP/ES/2015,Pemex
PL/406/EXP/ES/2015,Pemex
PL/4060/EXP/ES/2015,Pemex
PL/4061/EXP/ES/2015,Pemex
PL/4062/EXP/ES/2015,Pemex
PL/4063/EXP/ES/2015,Pemex
PL/4064/EXP/ES/2015,Pemex
PL/4065/EXP/ES/2015,Pemex
PL/4066/EXP/ES/2015,Pemex
PL/4067/EXP/ES/2015,Chevron
PL/4068/EXP/ES/2015,Windstar
PL/4069/EXP/ES/2015,Pemex
PL/407/EXP/ES/2015,Pemex
PL/4070/EXP/ES/2015,Pemex
PL/4071/EXP/ES/2015,Pemex
PL/4072/EXP/ES/2015,BP
PL/4073/EXP/ES/2015,Total
PL/4074/EXP/ES/2015,Pemex
PL/4075/EXP/ES/2015,Pemex
PL/4076/EXP/ES/2015,Pemex
PL/4077/EXP/ES/2015,Pemex
PL/4078/EXP/ES/2015,Pemex
PL/4079/EXP/ES/2015,Pemex
PL/408/EXP/ES/2015,Pemex
PL/4080/EXP/ES/2015,Pemex
PL/4081/EXP/ES/2015,Pemex
PL/4082/EXP/ES/2015,Pemex
PL/4083/EXP/ES/2015,Pemex
PL/4084/EXP/ES/2015,Pemex
PL/4085/EXP/ES/2015,Pemex
PL/4086/EXP/ES/2015,Pemex
PL/4087/EXP/ES/2015,Pemex
PL/4088/EXP/ES/2015,Pemex
PL/4089/EXP/ES/2015,Pemex
PL/409/EXP/ES/2015,Pemex
PL/4090/EXP/ES/2015,Chevron
PL/4091/EXP/ES/2015,Pemex
PL/4092/EXP/ES/2015,BP
PL/4093/EXP/ES/2015,Chevron
PL/4094/EXP/ES/2015,Gulf
PL/4095/EXP/ES/2015,Pemex
PL/4096/EXP/ES/2015,Pemex
PL/4097/EXP/ES/2015,Pemex
PL/4098/EXP/ES/2015,Pemex
PL/4099/EXP/ES/2015,Pemex
PL/410/EXP/ES/2015,Pemex
PL/4100/EXP/ES/2015,Pemex
PL/4101/EXP/ES/2015,Pemex
PL/4102/EXP/ES/2015,Pemex
PL/4103/EXP/ES/2015,Chevron
PL/4104/EXP/ES/2015,Pemex
PL/4105/EXP/ES/2015,Pemex
PL/4106/EXP/ES/2015,Pemex
PL/4107/EXP/ES/2015,Pemex
PL/4108/EXP/ES/2015,BP
PL/4109/EXP/ES/2015,BP
PL/411/EXP/ES/2015,Pemex
PL/4110/EXP/ES/2015,Pemex
PL/4111/EXP/ES/2015,Pemex
PL/4112/EXP/ES/2015,Pemex
PL/4113/EXP/ES/2015,Pemex
PL/4114/EXP/ES/2015,Pemex
PL/4115/EXP/ES/2015,Pemex
PL/4116/EXP/ES/2015,Pemex
PL/4117/EXP/ES/2015,Pemex
PL/4118/EXP/ES/2015,Pemex
PL/4119/EXP/ES/2015,Pemex
PL/412/EXP/ES/2015,Pemex
PL/4120/EXP/ES/2015,Pemex
PL/4121/EXP/ES/2015,Pemex
PL/4122/EXP/ES/2015,Pemex
PL/4123/EXP/ES/2015,Pemex
PL/4124/EXP/ES/2015,Pemex
PL/4125/EXP/ES/2015,Pemex
PL/4126/EXP/ES/2015,Shell
PL/4127/EXP/ES/2015,Pemex
PL/4128/EXP/ES/2015,Pemex
PL/4129/EXP/ES/2015,Pemex
PL/413/EXP/ES/2015,Pemex
PL/4130/EXP/ES/2015,Pemex
PL/4131/EXP/ES/2015,Pemex
PL/4132/EXP/ES/2015,Pemex
PL/4133/EXP/ES/2015,Pemex
PL/4134/EXP/ES/2015,Pemex
PL/4135/EXP/ES/2015,Pemex
PL/4136/EXP/ES/2015,Pemex
PL/4137/EXP/ES/2015,Pemex
PL/4138/EXP/ES/2015,Pemex
PL/4139/EXP/ES/2015,La Gas
PL/414/EXP/ES/2015,Pemex
PL/4140/EXP/ES/2015,La Gas
PL/4141/EXP/ES/2015,Pemex
PL/4142/EXP/ES/2015,Pemex
PL/4143/EXP/ES/2015,La Gas
PL/4144/EXP/ES/2015,Gulf
PL/4145/EXP/ES/2015,Pemex
PL/4146/EXP/ES/2015,La Gas
PL/4147/EXP/ES/2015,La Gas
PL/4148/EXP/ES/2015,Pemex
PL/4149/EXP/ES/2015,Pemex
PL/415/EXP/ES/2015,Pemex
PL/4150/EXP/ES/2015,Pemex
PL/4151/EXP/ES/2015,Pemex
PL/4152/EXP/ES/2015,Pemex
PL/4153/EXP/ES/2015,Pemex
PL/4154/EXP/ES/2015,G500
PL/4155/EXP/ES/2015,Pemex
PL/4156/EXP/ES/2015,Pemex
PL/4157/EXP/ES/2015,Oxxo Gas
PL/4158/EXP/ES/2015,Pemex
PL/4159/EXP/ES/2015,Oxxo Gas
PL/416/EXP/ES/2015,Pemex
PL/4160/EXP/ES/2015,Pemex
PL/4161/EXP/ES/2015,Pemex
PL/4162/EXP/ES/2015,Pemex
PL/4163/EXP/ES/2015,Pemex
PL/4164/EXP/ES/2015,Pemex
PL/4165/EXP/ES/2015,BP
PL/4166/EXP/ES/2015,Pemex
PL/4167/EXP/ES/2015,Pemex
PL/4168/EXP/ES/2015,Pemex
PL/4169/EXP/ES/2015,Pemex
PL/417/EXP/ES/2015,Pemex
PL/4170/EXP/ES/2015,Pemex
PL/4171/EXP/ES/2015,Pemex
PL/4172/EXP/ES/2015,Pemex
PL/4173/EXP/ES/2015,Pemex
PL/4174/EXP/ES/2015,Pemex
PL/4175/EXP/ES/2015,Pemex
PL/4176/EXP/ES/2015,Pemex
PL/4177/EXP/ES/2015,Pemex
PL/4178/EXP/ES/2015,Pemex
PL/4179/EXP/ES/2015,Pemex
PL/418/EXP/ES/2015,Pemex
PL/4180/EXP/ES/2015,Pemex
PL/4181/EXP/ES/2015,Pemex
PL/4182/EXP/ES/2015,Shell
PL/4183/EXP/ES/2015,Pemex
PL/4184/EXP/ES/2015,Pemex
PL/4185/EXP/ES/2015,Pemex
PL/4186/EXP/ES/2015,Pemex
PL/4187/EXP/ES/2015,Pemex
PL/4188/EXP/ES/2015,Shell
PL/4189/EXP/ES/2015,Pemex
PL/419/EXP/ES/2015,Pemex
PL/4190/EXP/ES/2015,Pemex
PL/4191/EXP/ES/2015,Pemex
PL/4192/EXP/ES/2015,Arco
PL/4193/EXP/ES/2015,Pemex
PL/4194/EXP/ES/2015,Pemex
PL/4195/EXP/ES/2015,Shell
PL/4196/EXP/ES/2015,Pemex
PL/4197/EXP/ES/2015,Pemex
PL/4198/EXP/ES/2015,Pemex
PL/4199/EXP/ES/2015,Shell
PL/420/EXP/ES/2015,Pemex
PL/4200/EXP/ES/2015,Pemex
PL/4201/EXP/ES/2015,Pemex
PL/4202/EXP/ES/2015,Pemex
PL/4203/EXP/ES/2015,Pemex
PL/4204/EXP/ES/2015,Pemex
PL/4205/EXP/ES/2015,Windstar
PL/4206/EXP/ES/2015,Pemex
PL/4207/EXP/ES/2015,Pemex
PL/4208/EXP/ES/2015,Pemex
PL/4209/EXP/ES/2015,Pemex
PL/421/EXP/ES/2015,Pemex
PL/4210/EXP/ES/2015,Pemex
PL/4211/EXP/ES/2015,Pemex
PL/4212/EXP/ES/2015,Pemex
PL/4213/EXP/ES/2015,Mobil
PL/4214/EXP/ES/2015,Pemex
PL/4215/EXP/ES/2015,Pemex
PL/4216/EXP/ES/2015,Pemex
PL/4217/EXP/ES/2015,Pemex
PL/4218/EXP/ES/2015,Pemex
PL/4219/EXP/ES/2015,Pemex
PL/422/EXP/ES/2015,Pemex
PL/4220/EXP/ES/2015,Pemex
PL/4221/EXP/ES/2015,Pemex
PL/4222/EXP/ES/2015,Pemex
PL/4223/EXP/ES/2015,Pemex
PL/4224/EXP/ES/2015,Pemex
PL/4225/EXP/ES/2015,Pemex
PL/4226/EXP/ES/2015,Pemex
PL/4227/EXP/ES/2015,Pemex
PL/4228/EXP/ES/2015,G500
PL/4229/EXP/ES/2015,Pemex
PL/423/EXP/ES/2015,Pemex
PL/4230/EXP/ES/2015,Pemex
PL/4231/EXP/ES/2015,Pemex
PL/4232/EXP/ES/2015,Pemex
PL/4233/EXP/ES/2015,Pemex
PL/4234/EXP/ES/2015,Pemex
PL/4235/EXP/ES/2015,Pemex
PL/4236/EXP/ES/2015,Pemex
PL/4237/EXP/ES/2015,Pemex
PL/4238/EXP/ES/2015,Pemex
PL/4239/EXP/ES/2015,Pemex
PL/424/EXP/ES/2015,Pemex
PL/4240/EXP/ES/2015,Arco
PL/4241/EXP/ES/2015,Mobil
PL/4242/EXP/ES/2015,Mobil
PL/4243/EXP/ES/2015,Pemex
PL/4244/EXP/ES/2015,Arco
PL/4245/EXP/ES/2015,Arco
PL/4246/EXP/ES/2015,Repsol
PL/4247/EXP/ES/2015,Oxxo Gas
PL/4248/EXP/ES/2015,Pemex
PL/4249/EXP/ES/2015,Mobil
PL/425/EXP/ES/2015,Pemex
PL/4250/EXP/ES/2015,Mobil
PL/4251/EXP/ES/2015,Repsol
PL/4252/EXP/ES/2015,Pemex
PL/4253/EXP/ES/2015,Pemex
PL/4254/EXP/ES/2015,Pemex
PL/4255/EXP/ES/2015,Pemex
PL/4256/EXP/ES/2015,Pemex
PL/4257/EXP/ES/2015,BP
PL/4258/EXP/ES/2015,Pemex
PL/4259/EXP/ES/2015,Mobil
PL/426/EXP/ES/2015,Pemex
PL/4260/EXP/ES/2015,Gulf
PL/4261/EXP/ES/2015,Pemex
PL/4262/EXP/ES/2015,Pemex
PL/4263/EXP/ES/2015,Pemex
PL/4264/EXP/ES/2015,Pemex
PL/4265/EXP/ES/2015,Gulf
PL/4266/EXP/ES/2015,Pemex
PL/4267/EXP/ES/2015,Pemex
PL/4268/EXP/ES/2015,Pemex
PL/4269/EXP/ES/2015,Pemex
PL/427/EXP/ES/2015,Pemex
PL/4270/EXP/ES/2015,Pemex
PL/4271/EXP/ES/2015,G500
PL/4272/EXP/ES/2015,Pemex
PL/4273/EXP/ES/2015,Pemex
PL/4274/EXP/ES/2015,Pemex
PL/4275/EXP/ES/2015,Pemex
PL/4276/EXP/ES/2015,Pemex
PL/4277/EXP/ES/2015,Pemex
PL/4278/EXP/ES/2015,Pemex
PL/4279/EXP/ES/2015,Mobil
PL/428/EXP/ES/2015,Pemex
PL/4280/EXP/ES/2015,Pemex
PL/4281/EXP/ES/2015,Pemex
PL/4282/EXP/ES/2015,Pemex
PL/4283/EXP/ES/2015,Pemex
PL/4284/EXP/ES/2015,Pemex
PL/4285/EXP/ES/2015,Pemex
PL/4286/EXP/ES/2015,Shell
PL/4287/EXP/ES/2015,Pemex
PL/4288/EXP/ES/2015,Pemex
PL/4289/EXP/ES/2015,Pemex
PL/429/EXP/ES/2015,Pemex
PL/4290/EXP/ES/2015,Pemex
PL/4291/EXP/ES/2015,Pemex
PL/4292/EXP/ES/2015,Pemex
PL/4293/EXP/ES/2015,Pemex
PL/4294/EXP/ES/2015,BP
PL/4295/EXP/ES/2015,Pemex
PL/4296/EXP/ES/2015,Pemex
PL/4297/EXP/ES/2015,Pemex
PL/4298/EXP/ES/2015,Shell
PL/4299/EXP/ES/2015,Windstar
PL/430/EXP/ES/2015,Pemex
PL/4300/EXP/ES/2015,Pemex
PL/4301/EXP/ES/2015,Pemex
PL/4302/EXP/ES/2015,Pemex
PL/4303/EXP/ES/2015,Pemex
PL/4304/EXP/ES/2015,Windstar
PL/4305/EXP/ES/2015,Windstar
PL/4306/EXP/ES/2015,Arco
PL/4307/EXP/ES/2015,Windstar
PL/4308/EXP/ES/2015,Pemex
PL/4309/EXP/ES/2015,Arco
PL/431/EXP/ES/2015,Pemex
PL/4310/EXP/ES/2015,Pemex
PL/4311/EXP/ES/2015,Pemex
PL/4312/EXP/ES/2015,Pemex
PL/4313/EXP/ES/2015,Pemex
PL/4314/EXP/ES/2015,Pemex
PL/4315/EXP/ES/2015,Pemex
PL/4316/EXP/ES/2015,Pemex
PL/4317/EXP/ES/2015,Pemex
PL/4318/EXP/ES/2015,Pemex
PL/4319/EXP/ES/2015,Oxxo Gas
PL/432/EXP/ES/2015,Pemex
PL/4320/EXP/ES/2015,Pemex
PL/4321/EXP/ES/2015,Pemex
PL/4322/EXP/ES/2015,Pemex
PL/4323/EXP/ES/2015,Pemex
PL/4324/EXP/ES/2015,Pemex
PL/4325/EXP/ES/2015,Pemex
PL/4326/EXP/ES/2015,Pemex
PL/4327/EXP/ES/2015,Pemex
PL/4328/EXP/ES/2015,Pemex
PL/4329/EXP/ES/2015,Pemex
PL/433/EXP/ES/2015,Pemex
PL/4330/EXP/ES/2015,Pemex
PL/4331/EXP/ES/2015,Oxxo Gas
PL/4332/EXP/ES/2015,Pemex
PL/4333/EXP/ES/2015,Pemex
PL/4334/EXP/ES/2015,Pemex
PL/4335/EXP/ES/2015,Pemex
PL/4336/EXP/ES/2015,Pemex
PL/4337/EXP/ES/2015,Pemex
PL/4338/EXP/ES/2015,Pemex
PL/4339/EXP/ES/2015,Pemex
PL/434/EXP/ES/2015,Pemex
PL/4340/EXP/ES/2015,Pemex
PL/4341/EXP/ES/2015,Pemex
PL/4342/EXP/ES/2015,Pemex
PL/4343/EXP/ES/2015,Shell
PL/4344/EXP/ES/2015,Pemex
PL/4345/EXP/ES/2015,BP
PL/4346/EXP/ES/2015,Shell
PL/4347/EXP/ES/2015,Shell
PL/4348/EXP/ES/2015,BP
PL/4349/EXP/ES/2015,Pemex
PL/435/EXP/ES/2015,Pemex
PL/4350/EXP/ES/2015,Pemex
PL/4351/EXP/ES/2015,Pemex
PL/4352/EXP/ES/2015,Pemex
PL/4353/EXP/ES/2015,Pemex
PL/4354/EXP/ES/2015,Pemex
PL/4355/EXP/ES/2015,Pemex
PL/4356/EXP/ES/2015,Pemex
PL/4357/EXP/ES/2015,Pemex
PL/4358/EXP/ES/2015,Pemex
PL/4359/EXP/ES/2015,Pemex
PL/436/EXP/ES/2015,Pemex
PL/4360/EXP/ES/2015,Pemex
PL/4361/EXP/ES/2015,Pemex
PL/4362/EXP/ES/2015,Pemex
PL/4363/EXP/ES/2015,Pemex
PL/4364/EXP/ES/2015,Pemex
PL/4365/EXP/ES/2015,Pemex
PL/4366/EXP/ES/2015,Pemex
PL/4367/EXP/ES/2015,Pemex
PL/4368/EXP/ES/2015,Pemex
PL/4369/EXP/ES/2015,Pemex
PL/437/EXP/ES/2015,Pemex
PL/4370/EXP/ES/2015,Pemex
PL/4371/EXP/ES/2015,Pemex
PL/4372/EXP/ES/2015,Pemex
PL/4373/EXP/ES/2015,Pemex
PL/4374/EXP/ES/2015,Pemex
PL/4375/EXP/ES/2015,Pemex
PL/4376/EXP/ES/2015,Pemex
PL/4377/EXP/ES/2015,Pemex
PL/4378/EXP/ES/2015,Pemex
PL/4379/EXP/ES/2015,Pemex
PL/438/EXP/ES/2015,Pemex
PL/4380/EXP/ES/2015,Pemex
PL/4381/EXP/ES/2015,Pemex
PL/4382/EXP/ES/2015,Pemex
PL/4383/EXP/ES/2015,Pemex
PL/4384/EXP/ES/2015,Pemex
PL/4385/EXP/ES/2015,Pemex
PL/4386/EXP/ES/2015,Pemex
PL/4387/EXP/ES/2015,Pemex
PL/4388/EXP/ES/2015,Pemex
PL/4389/EXP/ES/2015,Pemex
PL/439/EXP/ES/2015,Pemex
PL/4390/EXP/ES/2015,Pemex
PL/4391/EXP/ES/2015,Pemex
PL/4392/EXP/ES/2015,Pemex
PL/4393/EXP/ES/2015,Pemex
PL/4394/EXP/ES/2015,Pemex
PL/4395/EXP/ES/2015,Arco
PL/4396/EXP/ES/2015,Pemex
PL/4397/EXP/ES/2015,Pemex
PL/4398/EXP/ES/2015,Pemex
PL/4399/EXP/ES/2015,BP
PL/440/EXP/ES/2015,Pemex
PL/4400/EXP/ES/2015,Pemex
PL/4401/EXP/ES/2015,Pemex
PL/4402/EXP/ES/2015,Pemex
PL/4403/EXP/ES/2015,Pemex
PL/4404/EXP/ES/2015,Pemex
PL/4405/EXP/ES/2015,Pemex
PL/4406/EXP/ES/2015,BP
PL/4407/EXP/ES/2015,BP
PL/4408/EXP/ES/2015,Pemex
PL/4409/EXP/ES/2015,Pemex
PL/441/EXP/ES/2015,Pemex
PL/4410/EXP/ES/2015,Pemex
PL/4411/EXP/ES/2015,Pemex
PL/4412/EXP/ES/2015,Pemex
PL/4413/EXP/ES/2015,Pemex
PL/4414/EXP/ES/2015,Pemex
PL/4415/EXP/ES/2015,Pemex
PL/4416/EXP/ES/2015,Mobil
PL/4417/EXP/ES/2015,Mobil
PL/4418/EXP/ES/2015,Mobil
PL/4419/EXP/ES/2015,Mobil
PL/442/EXP/ES/2015,Pemex
PL/4420/EXP/ES/2015,Mobil
PL/4421/EXP/ES/2015,Mobil
PL/4422/EXP/ES/2015,Mobil
PL/4423/EXP/ES/2015,Mobil
PL/4424/EXP/ES/2015,Mobil
PL/4425/EXP/ES/2015,Mobil
PL/4426/EXP/ES/2015,Mobil
PL/4427/EXP/ES/2015,Mobil
PL/4428/EXP/ES/2015,Mobil
PL/4429/EXP/ES/2015,Pemex
PL/443/EXP/ES/2015,Pemex
PL/4430/EXP/ES/2015,Pemex
PL/4431/EXP/ES/2015,Windstar
PL/4432/EXP/ES/2015,Pemex
PL/4433/EXP/ES/2015,Pemex
PL/4434/EXP/ES/2015,Pemex
PL/4435/EXP/ES/2015,Pemex
PL/4436/EXP/ES/2015,Pemex
PL/4437/EXP/ES/2015,Pemex
PL/4438/EXP/ES/2015,Pemex
PL/4439/EXP/ES/2015,Pemex
PL/444/EXP/ES/2015,Pemex
PL/4440/EXP/ES/2015,Pemex
PL/4441/EXP/ES/2015,Pemex
PL/4442/EXP/ES/2015,Pemex
PL/4443/EXP/ES/2015,Pemex
PL/4444/EXP/ES/2015,Shell
PL/4445/EXP/ES/2015,Pemex
PL/4446/EXP/ES/2015,Pemex
PL/4447/EXP/ES/2015,Pemex
PL/4448/EXP/ES/2015,Pemex
PL/4449/EXP/ES/2015,Pemex
PL/445/EXP/ES/2015,Pemex
PL/4450/EXP/ES/2015,Pemex
PL/4451/EXP/ES/2015,Pemex
PL/4452/EXP/ES/2015,Pemex
PL/4453/EXP/ES/2015,Pemex
PL/4454/EXP/ES/2015,Pemex
PL/4455/EXP/ES/2015,BP
PL/4456/EXP/ES/2015,Pemex
PL/4457/EXP/ES/2015,Pemex
PL/4458/EXP/ES/2015,Pemex
PL/4459/EXP/ES/2015,Pemex
PL/446/EXP/ES/2015,Pemex
PL/4460/EXP/ES/2015,Oxxo Gas
PL/4461/EXP/ES/2015,Pemex
PL/4462/EXP/ES/2015,La Gas
PL/4463/EXP/ES/2015,La Gas
PL/4464/EXP/ES/2015,Pemex
PL/4465/EXP/ES/2015,Pemex
PL/4466/EXP/ES/2015,Pemex
PL/4467/EXP/ES/2015,Pemex
PL/4468/EXP/ES/2015,Pemex
PL/4469/EXP/ES/2015,Pemex
PL/447/EXP/ES/2015,Pemex
PL/4470/EXP/ES/2015,Pemex
PL/4471/EXP/ES/2015,Pemex
PL/4472/EXP/ES/2015,Pemex
PL/4473/EXP/ES/2015,Pemex
PL/4474/EXP/ES/2015,Pemex
PL/4475/EXP/ES/2015,Pemex
PL/4476/EXP/ES/2015,Pemex
PL/4477/EXP/ES/2015,Pemex
PL/4478/EXP/ES/2015,Pemex
PL/4479/EXP/ES/2015,Arco
PL/448/EXP/ES/2015,Pemex
PL/4480/EXP/ES/2015,Pemex
PL/4481/EXP/ES/2015,Pemex
PL/4482/EXP/ES/2015,Pemex
PL/4483/EXP/ES/2015,Pemex
PL/4484/EXP/ES/2015,Pemex
PL/4485/EXP/ES/2015,Pemex
PL/4486/EXP/ES/2015,Repsol
PL/4487/EXP/ES/2015,Pemex
PL/4488/EXP/ES/2015,Pemex
PL/4489/EXP/ES/2015,Pemex
PL/449/EXP/ES/2015,Pemex
PL/4490/EXP/ES/2015,Pemex
PL/4491/EXP/ES/2015,Pemex
PL/4492/EXP/ES/2015,Pemex
PL/4493/EXP/ES/2015,Pemex
PL/4494/EXP/ES/2015,G500
PL/4495/EXP/ES/2015,Pemex
PL/4496/EXP/ES/2015,Chevron
PL/4497/EXP/ES/2015,G500
PL/4498/EXP/ES/2015,Oxxo Gas
PL/4499/EXP/ES/2015,Pemex
PL/450/EXP/ES/2015,Pemex
PL/4500/EXP/ES/2015,BP
PL/4501/EXP/ES/2015,Pemex
PL/4502/EXP/ES/2015,Pemex
PL/4503/EXP/ES/2015,Pemex
PL/4504/EXP/ES/2015,Pemex
PL/4505/EXP/ES/2015,Pemex
PL/4506/EXP/ES/2015,Pemex
PL/4507/EXP/ES/2015,Pemex
PL/4508/EXP/ES/2015,Pemex
PL/4509/EXP/ES/2015,Pemex
PL/451/EXP/ES/2015,Pemex
PL/4510/EXP/ES/2015,Pemex
PL/4511/EXP/ES/2015,Pemex
PL/4512/EXP/ES/2015,Pemex
PL/4513/EXP/ES/2015,Pemex
PL/4514/EXP/ES/2015,Pemex
PL/4515/EXP/ES/2015,Pemex
PL/4516/EXP/ES/2015,Pemex
PL/4517/EXP/ES/2015,BP
PL/4518/EXP/ES/2015,Pemex
PL/4519/EXP/ES/2015,Pemex
PL/452/EXP/ES/2015,Pemex
PL/4520/EXP/ES/2015,Pemex
PL/4521/EXP/ES/2015,Pemex
PL/4522/EXP/ES/2015,Pemex
PL/4523/EXP/ES/2015,Pemex
PL/4524/EXP/ES/2015,Pemex
PL/4525/EXP/ES/2015,Pemex
PL/4526/EXP/ES/2015,Pemex
PL/4527/EXP/ES/2015,Pemex
PL/4528/EXP/ES/2015,Pemex
PL/4529/EXP/ES/2015,Pemex
PL/453/EXP/ES/2015,Pemex
PL/4530/EXP/ES/2015,Pemex
PL/4531/EXP/ES/2015,Pemex
PL/4532/EXP/ES/2015,Pemex
PL/4533/EXP/ES/2015,Pemex
PL/4534/EXP/ES/2015,Pemex
PL/4535/EXP/ES/2015,Pemex
PL/4536/EXP/ES/2015,Oxxo Gas
PL/4537/EXP/ES/2015,Pemex
PL/4538/EXP/ES/2015,Pemex
PL/4539/EXP/ES/2015,Pemex
PL/454/EXP/ES/2015,Pemex
PL/4540/EXP/ES/2015,Pemex
PL/4541/EXP/ES/2015,Pemex
PL/4542/EXP/ES/2015,Pemex
PL/4543/EXP/ES/2015,Pemex
PL/4544/EXP/ES/2015,Pemex
PL/4545/EXP/ES/2015,Pemex
PL/4546/EXP/ES/2015,Pemex
PL/4547/EXP/ES/2015,Pemex
PL/4548/EXP/ES/2015,Pemex
PL/4549/EXP/ES/2015,Pemex
PL/455/EXP/ES/2015,Pemex
PL/4550/EXP/ES/2015,Pemex
PL/4551/EXP/ES/2015,Pemex
PL/4552/EXP/ES/2015,Shell
PL/4553/EXP/ES/2015,Pemex
PL/4554/EXP/ES/2015,Pemex
PL/4555/EXP/ES/2015,Pemex
PL/4556/EXP/ES/2015,Pemex
PL/4557/EXP/ES/2015,Pemex
PL/4558/EXP/ES/2015,Pemex
PL/4559/EXP/ES/2015,Pemex
PL/456/EXP/ES/2015,Pemex
PL/4560/EXP/ES/2015,Repsol
PL/4561/EXP/ES/2015,Pemex
PL/4562/EXP/ES/2015,Pemex
PL/4563/EXP/ES/2015,Pemex
PL/4564/EXP/ES/2015,Pemex
PL/4565/EXP/ES/2015,Pemex
PL/4566/EXP/ES/2015,Pemex
PL/4567/EXP/ES/2015,Pemex
PL/4568/EXP/ES/2015,Pemex
PL/4569/EXP/ES/2015,Arco
PL/457/EXP/ES/2015,Pemex
PL/4570/EXP/ES/2015,Pemex
PL/4571/EXP/ES/2015,Pemex
PL/4572/EXP/ES/2015,Pemex
PL/4573/EXP/ES/2015,Pemex
PL/4574/EXP/ES/2015,Pemex
PL/4575/EXP/ES/2015,Pemex
PL/4576/EXP/ES/2015,Pemex
PL/4577/EXP/ES/2015,Pemex
PL/4578/EXP/ES/2015,G500
PL/4579/EXP/ES/2015,Shell
PL/458/EXP/ES/2015,Pemex
PL/4580/EXP/ES/2015,Pemex
PL/4581/EXP/ES/2015,Pemex
PL/4582/EXP/ES/2015,Pemex
PL/4583/EXP/ES/2015,Pemex
PL/4584/EXP/ES/2015,Pemex
PL/4585/EXP/ES/2015,Pemex
PL/4586/EXP/ES/2015,Pemex
PL/4587/EXP/ES/2015,Pemex
PL/4588/EXP/ES/2015,Pemex
PL/4589/EXP/ES/2015,Pemex
PL/459/EXP/ES/2015,Pemex
PL/4590/EXP/ES/2015,Pemex
PL/4591/EXP/ES/2015,Pemex
PL/4592/EXP/ES/2015,Pemex
PL/4593/EXP/ES/2015,Pemex
PL/4594/EXP/ES/2015,Pemex
PL/4595/EXP/ES/2015,Pemex
PL/4596/EXP/ES/2015,Pemex
PL/4597/EXP/ES/2015,Pemex
PL/4598/EXP/ES/2015,Pemex
PL/4599/EXP/ES/2015,Pemex
PL/460/EXP/ES/2015,Pemex
PL/4600/EXP/ES/2015,Pemex
PL/4601/EXP/ES/2015,Pemex
PL/4602/EXP/ES/2015,Pemex
PL/4603/EXP/ES/2015,Pemex
PL/4604/EXP/ES/2015,Pemex
PL/4605/EXP/ES/2015,Pemex
PL/4606/EXP/ES/2015,Pemex
PL/4607/EXP/ES/2015,Pemex
PL/4608/EXP/ES/2015,Pemex
PL/4609/EXP/ES/2015,Shell
PL/461/EXP/ES/2015,Pemex
PL/4610/EXP/ES/2015,Pemex
PL/4611/EXP/ES/2015,Pemex
PL/4612/EXP/ES/2015,Pemex
PL/4613/EXP/ES/2015,Pemex
PL/4614/EXP/ES/2015,Pemex
PL/4615/EXP/ES/2015,Pemex
PL/4616/EXP/ES/2015,Pemex
PL/4617/EXP/ES/2015,Pemex
PL/4618/EXP/ES/2015,Pemex
PL/4619/EXP/ES/2015,Pemex
PL/462/EXP/ES/2015,Pemex
PL/4620/EXP/ES/2015,Pemex
PL/4621/EXP/ES/2015,Pemex
PL/4622/EXP/ES/2015,Pemex
PL/4623/EXP/ES/2015,Pemex
PL/4624/EXP/ES/2015,Pemex
PL/4625/EXP/ES/2015,Pemex
PL/4626/EXP/ES/2015,Pemex
PL/4627/EXP/ES/2015,Pemex
PL/4628/EXP/ES/2015,Pemex
PL/4629/EXP/ES/2015,Pemex
PL/463/EXP/ES/2015,Pemex
PL/4630/EXP/ES/2015,Pemex
PL/4631/EXP/ES/2015,Pemex
PL/4632/EXP/ES/2015,Arco
PL/4633/EXP/ES/2015,Pemex
PL/4634/EXP/ES/2015,Pemex
PL/4635/EXP/ES/2015,Repsol
PL/4636/EXP/ES/2015,Arco
PL/4637/EXP/ES/2015,Pemex
PL/4638/EXP/ES/2015,Pemex
PL/4639/EXP/ES/2015,Pemex
PL/464/EXP/ES/2015,Pemex
PL/4640/EXP/ES/2015,Pemex
